Event,Date,Time,Venue,City,State,Genre,Sub-Genre,Segment,Performer,Min Price,Max Price,Sales Status,On-Sale Date,Promoter,Ticket URL
Pinstripe Pass * New York Yankees v. Milwaukee Brewers,2025-03-30,13:35:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,15.0,15.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-03-30-2025/event/1D00611CCE235ABB
Hamilton (Touring),2025-04-16,19:30:00,First Interstate Center for the Arts,Spokane,Washington,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2024-11-18T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A71e8S
Pinstripe Pass * New York Yankees v. Arizona Diamondbacks,2025-04-02,19:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,15.0,15.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-04-02-2025/event/1D00611CCE235ABF
Hamilton (Touring),2025-04-17,19:30:00,First Interstate Center for the Arts,Spokane,Washington,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2024-11-18T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A71eoE
Hamilton (Touring),2025-04-08,19:30:00,First Interstate Center for the Arts,Spokane,Washington,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2024-11-18T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A71eoI
Hamilton (Touring),2025-04-19,19:30:00,First Interstate Center for the Arts,Spokane,Washington,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2024-11-18T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A71e8I
Pinstripe Pass * New York Yankees v. New York Mets,2025-05-17,13:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,70.0,70.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-05-17-2025/event/1D00611CCE265AE7
New York Yankees vs. Los Angeles Angels,2025-06-18,19:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,10.0,410.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/new-york-yankees-vs-los-angeles-bronx-new-york-06-18-2025/event/1D00611CAB204DFA
Hamilton (Touring),2025-04-20,13:00:00,First Interstate Center for the Arts,Spokane,Washington,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2024-11-18T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A71eoa
Harry Potter and the Cursed Child - Parts 1 & 2 Tue 14:00 & 19:00,2025-02-18,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,offsale,2024-02-12T10:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-62Z&date=2025-02-18&time=2.00PM
Harry Potter and the Cursed Child - Parts 1 & 2 Wed 14:00 & 19:00,2025-02-19,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-02-12T10:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-631&date=2025-02-19&time=2.00PM
Hamilton (UK),2025-02-18,19:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:24:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-Q&date=2025-02-18&time=7.30PM
Hamilton (UK),2025-02-19,14:00:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:25:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-R&date=2025-02-19&time=2.00PM
Hamilton (UK),2025-02-19,19:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:26:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-S&date=2025-02-19&time=7.30PM
Hamilton (NY),2025-02-19,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-19-2025/event/Z1r9uZrrZbpZ1Ave_3p
Hamilton (NY),2025-02-18,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-18-2025/event/Z1r9uZrrZbpZ1Ave_o8
Hamilton (NY),2025-02-19,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-19-2025/event/Z1r9uZrrZbpZ1Ave_oo
UCLA Bruins Mens Basketball vs. Minnesota Gophers Mens Basketball,2025-02-18,19:30:00,Pauley Pavilion-UCLA,Los Angeles,California,Basketball,College,Sports,UCLA Bruins Men's Basketball,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A78YqN
Harry Potter and the Cursed Child,2025-02-19,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6O0
Harry Potter and the Cursed Child,2025-02-19,13:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6ON
Hamilton,2025-02-18,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok-S
Hamilton,2025-02-19,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok-V
Hamilton,2025-02-19,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok-g
V-U2 An Immersive Concert Film at Sphere Las Vegas,2025-02-20,21:30:00,Sphere,Las Vegas,Nevada,Spectacular,Spectacular,Arts & Theatre,V-U2 An Immersive Concert Film at Sphere Las Vegas,79.0,173.0,onsale,2024-11-07T18:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-20-2025/event/17006162413C9D58
Hamilton (UK),2025-02-20,19:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:27:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-T&date=2025-02-20&time=7.30PM
Hamilton (NY),2025-02-20,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-20-2025/event/Z1r9uZrrZbpZ1Ave_o3
Harry Potter and the Cursed Child,2025-02-20,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6OP
Los Angeles Dodgers vs. Chicago Cubs,2025-02-20,13:05:00,Camelback Ranch - Glendale,Glendale,Arizona,Baseball,MLB,Sports,Los Angeles Dodgers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cfqw
Hamilton,2025-02-20,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok-U
Suite: Wizards vs Bucks,2025-02-21,19:00:00,Capital One Arena,Washington,District of Columbia,Basketball,NBA,Sports,Washington Wizards,48.0,389.0,onsale,2024-09-24T14:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/2024257320240903-112227121
Eagles Live at the Sphere - Suite Reservation,2025-02-21,20:30:00,Sphere,Las Vegas,Nevada,Rock,Pop,Music,Eagles,48.0,389.0,onsale,2024-10-10T07:01:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/EaglesSphere011131
CARIBBEAN HERITAGE NIGHT | Toronto Raptors v Miami Heat,2025-02-21,19:30:00,Scotiabank Arena,Toronto,Ontario,Basketball,NBA,Sports,Toronto Raptors,39.0,5088.0,onsale,2024-10-02T14:00:00Z,NBA REGULAR SEASON,https://www.ticketmaster.ca/caribbean-heritage-night-toronto-raptors-v-toronto-ontario-02-21-2025/event/100061247E660E34
Harry Potter and the Cursed Child - Parts 1 & 2 Fri 14:00 & 19:00,2025-02-21,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-02-12T10:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-633&date=2025-02-21&time=2.00PM
Hamilton (UK),2025-02-21,19:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:28:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-U&date=2025-02-21&time=7.30PM
Hamilton (NY),2025-02-21,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-21-2025/event/Z1r9uZrrZbpZ1Ave_fx
Harry Potter and the Cursed Child,2025-02-21,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6OJ
Chicago Cubs vs. Los Angeles Dodgers,2025-02-21,13:05:00,Sloan Park,Mesa,Arizona,Baseball,MLB,Sports,Chicago Cubs,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cf8I
Hamilton,2025-02-21,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok-M
Eagles Live at the Sphere - Suite Reservation,2025-02-22,20:30:00,Sphere,Las Vegas,Nevada,Rock,Pop,Music,Eagles,48.0,389.0,onsale,2024-10-10T07:01:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/EaglesSphere011145
Harry Potter and the Cursed Child - Parts 1 & 2 Sat 14:00 & 19:00,2025-02-22,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-02-12T10:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-635&date=2025-02-22&time=2.00PM
Hamilton (UK),2025-02-22,14:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:29:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-V&date=2025-02-22&time=2.30PM
Hamilton (UK),2025-02-22,19:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:29:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-W&date=2025-02-22&time=7.30PM
Hamilton (NY),2025-02-22,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-22-2025/event/Z1r9uZrrZbpZ1Ave_4_
Hamilton (NY),2025-02-22,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-22-2025/event/Z1r9uZrrZbpZ1Ave_fN
Harry Potter and the Cursed Child,2025-02-22,14:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6OE
Harry Potter and the Cursed Child,2025-02-22,20:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6OI
Los Angeles Dodgers vs. Kansas City Royals,2025-02-22,13:05:00,Camelback Ranch - Glendale,Glendale,Arizona,Baseball,MLB,Sports,Los Angeles Dodgers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7CfqS
Hamilton,2025-02-22,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok-y
Hamilton,2025-02-22,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok-z
Toronto Blue Jays vs. New York Yankees,2025-02-22,13:07:00,TD Ballpark,Dunedin,Florida,Baseball,MLB,Sports,Toronto Blue Jays,21.0,56.0,onsale,2024-11-19T15:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/toronto-blue-jays-vs-new-york-dunedin-florida-02-22-2025/event/0D00615DDF572C93
V-U2 An Immersive Concert Film at Sphere Las Vegas,2025-02-23,19:00:00,Sphere,Las Vegas,Nevada,Spectacular,Spectacular,Arts & Theatre,V-U2 An Immersive Concert Film at Sphere Las Vegas,79.0,188.0,onsale,2024-11-07T18:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-23-2025/event/17006162413C9D5A
Toronto Raptors vs. Phoenix Suns,2025-02-23,18:00:00,Scotiabank Arena,Toronto,Ontario,Basketball,NBA,Sports,Toronto Raptors,44.0,5714.0,onsale,2024-10-02T14:00:00Z,NBA REGULAR SEASON,https://www.ticketmaster.ca/toronto-raptors-vs-phoenix-suns-toronto-ontario-02-23-2025/event/100061247E6A0E42
Hamilton (NY),2025-02-23,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-23-2025/event/Z1r9uZrrZbpZ1Ave_4O
UCLA Bruins Mens Basketball vs. Ohio State Buckeyes Mens Basketball,2025-02-23,12:45:00,Pauley Pavilion-UCLA,Los Angeles,California,Basketball,College,Sports,UCLA Bruins Men's Basketball,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A78Yq0
Harry Potter and the Cursed Child,2025-02-23,14:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6Ot
Los Angeles Dodgers vs. San Diego Padres,2025-02-23,13:05:00,Camelback Ranch - Glendale,Glendale,Arizona,Baseball,MLB,Sports,Los Angeles Dodgers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7CfqV
Hamilton,2025-02-23,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7okxZ
Pinstripe Pass * New York Yankees v. San Francisco Giants,2025-04-12,16:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,30.0,30.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-04-12-2025/event/1D00611CCE245AC5
Suite: Wizards vs Nets,2025-02-24,19:00:00,Capital One Arena,Washington,District of Columbia,Basketball,NBA,Sports,Washington Wizards,48.0,389.0,onsale,2024-09-24T14:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/2024257320240903-112227123
Hamilton (UK),2025-02-24,19:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:30:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-X&date=2025-02-24&time=7.30PM
Cincinnati Reds vs. Los Angeles Dodgers,2025-02-24,13:05:00,Goodyear Ballpark,Goodyear,Arizona,Baseball,MLB,Sports,Cincinnati Reds,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cf3a
Boston Red Sox vs. New York Yankees,2025-02-24,13:05:00,JetBlue Park,Fort Myers,Florida,Baseball,MLB,Sports,Boston Red Sox,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cf8a
V-U2 An Immersive Concert Film at Sphere Las Vegas,2025-02-25,21:30:00,Sphere,Las Vegas,Nevada,Spectacular,Spectacular,Arts & Theatre,V-U2 An Immersive Concert Film at Sphere Las Vegas,78.0,173.0,onsale,2024-11-07T18:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-25-2025/event/17006162413D9D5C
Hamilton (UK),2025-02-25,19:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:31:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-Y&date=2025-02-25&time=7.30PM
Hamilton (NY),2025-02-25,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-25-2025/event/Z1r9uZrrZbpZ1Ave_oK
Harry Potter and the Cursed Child,2025-02-25,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6OY
Minnesota Twins vs. New York Yankees,2025-02-25,13:05:00,Hammond Stadium,Fort Myers,Florida,Baseball,MLB,Sports,Minnesota Twins,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cf0o
Los Angeles Dodgers vs. Seattle Mariners,2025-02-25,13:05:00,Camelback Ranch - Glendale,Glendale,Arizona,Baseball,MLB,Sports,Los Angeles Dodgers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cfqg
Hamilton,2025-02-25,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7okxv
Utah Hockey Club vs. Chicago Blackhawks,2025-02-25,19:00:00,Delta Center,Salt Lake City,Utah,Hockey,NHL,Sports,Utah Hockey Club,48.0,389.0,onsale,2024-07-02T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u71v
Suite: Wizards vs Trail Blazers,2025-02-26,19:00:00,Capital One Arena,Washington,District of Columbia,Basketball,NBA,Sports,Washington Wizards,48.0,389.0,onsale,2024-09-24T14:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/2024257320240903-112227125
Harry Potter and the Cursed Child - Parts 1 & 2 Wed 14:00 & 19:00,2025-02-26,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-02-12T10:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-637&date=2025-02-26&time=2.00PM
Hamilton (UK),2025-02-26,14:00:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:32:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-Z&date=2025-02-26&time=2.00PM
Hamilton (UK),2025-02-26,19:30:00,Alhambra Theatre,Bradford,Unknown,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2025-01-20T14:33:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/1GZ8N-hamilton/#perf=1GZ8N-10&date=2025-02-26&time=7.30PM
Hamilton (NY),2025-02-26,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-26-2025/event/Z1r9uZrrZbpZ1Ave_of
Harry Potter and the Cursed Child,2025-02-26,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6Os
